123.00 0.00 122.00 123.00 121.00 0.00 122.00 122.00 0.00 124.00
123.00 0.00 122.00 123.00 120.00 0.00 122.00 123.00 0.00 124.00
123.00 0.00 122.00 123.00 121.00 0.00 122.00 123.00 0.00 124.00
123.00 0.00 122.00 122.00 121.00 0.00 121.00 122.00 0.00 124.00
123.00 0.00 122.00 123.00 121.00 0.00 122.00 122.00 0.00 124.00
123.00 0.00 122.00 122.00 120.00 0.00 122.00 123.00 0.00 124.00
123.00 0.00 122.00 122.00 121.00 0.00 121.00 123.00 0.00 124.00
123.00 0.00 122.00 122.00 121.00 0.00 121.00 123.00 0.00 124.00
123.00 0.00 122.00 123.00 122.00 0.00 121.00 122.00 0.00 124.00
123.00 0.00 122.00 122.00 121.00 0.00 122.00 122.00 0.00 124.00
123.00 0.00 121.00 123.00 121.00 0.00 122.00 123.00 0.00 124.00
123.00 0.00 122.00 123.00 121.00 0.00 121.00 123.00 0.00 123.00
123.00 0.00 122.00 122.00 121.00 0.00 122.00 122.00 0.00 124.00
123.00 0.00 122.00 123.00 121.00 0.00 122.00 122.00 0.00 124.00
123.00 0.00 122.00 123.00 120.00 0.00 122.00 123.00 0.00 124.00
122.00 0.00 121.00 122.00 121.00 0.00 121.00 122.00 0.00 124.00
123.00 0.00 122.00 123.00 121.00 0.00 121.00 122.00 0.00 124.00
123.00 0.00 122.00 123.00 122.00 0.00 121.00 122.00 0.00 124.00
123.00 0.00 122.00 123.00 121.00 0.00 122.00 122.00 0.00 124.00
123.00 0.00 122.00 122.00 121.00 0.00 121.00 122.00 0.00 124.00
124.00 0.00 122.00 123.00 121.00 0.00 122.00 122.00 0.00 124.00
124.00 0.00 123.00 123.00 121.00 0.00 121.00 121.00 0.00 124.00
123.00 0.00 123.00 122.00 122.00 0.00 156.00 122.00 0.00 124.00
123.00 0.00 122.00 123.00 121.00 0.00 118.00 123.00 0.00 123.00
123.00 0.00 122.00 123.00 121.00 0.00 25.00 123.00 0.00 124.00
124.00 0.00 122.00 123.00 121.00 0.00 24.00 123.00 0.00 124.00
123.00 0.00 122.00 123.00 121.00 0.00 24.00 122.00 0.00 124.00
123.00 0.00 122.00 123.00 121.00 0.00 24.00 122.00 0.00 124.00
124.00 0.00 122.00 122.00 121.00 0.00 6.00 122.00 0.00 123.00
124.00 0.00 122.00 122.00 121.00 0.00 6.00 122.00 0.00 124.00
124.00 0.00 122.00 122.00 121.00 0.00 6.00 122.00 0.00 123.00
124.00 0.00 123.00 122.00 121.00 0.00 6.00 122.00 0.00 124.00
123.00 0.00 122.00 121.00 121.00 0.00 6.00 123.00 0.00 124.00
123.00 0.00 122.00 122.00 121.00 0.00 6.00 123.00 0.00 124.00
123.00 0.00 122.00 122.00 121.00 0.00 6.00 122.00 0.00 124.00
123.00 0.00 121.00 121.00 120.00 0.00 6.00 123.00 0.00 124.00
123.00 0.00 122.00 122.00 122.00 0.00 6.00 123.00 0.00 124.00
124.00 0.00 122.00 121.00 121.00 0.00 6.00 123.00 0.00 124.00
123.00 0.00 121.00 121.00 120.00 0.00 120.00 123.00 0.00 124.00
123.00 0.00 122.00 122.00 121.00 0.00 121.00 123.00 0.00 124.00
123.00 0.00 123.00 121.00 121.00 0.00 120.00 122.00 0.00 124.00
123.00 0.00 122.00 121.00 121.00 0.00 120.00 123.00 0.00 124.00
123.00 0.00 122.00 121.00 120.00 0.00 121.00 123.00 0.00 124.00
124.00 0.00 122.00 122.00 121.00 0.00 121.00 123.00 0.00 123.00
124.00 0.00 122.00 122.00 121.00 0.00 121.00 122.00 0.00 123.00
124.00 0.00 123.00 122.00 121.00 0.00 120.00 123.00 0.00 123.00
124.00 0.00 122.00 121.00 121.00 0.00 121.00 122.00 0.00 123.00
